restaurant_no,restaurant_name,city,address,rating,cost_per_person,cuisine,restaurant_link,menu_category,item,price,veg_or_non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Wraps & Rolls,Reshmi Chicken Kebab Wrap Combo,199,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Brownies & Lava Cakes,Red Velvet Lava Cake (Box of 2),199,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Wraps & Rolls,Chicken Bhuna Wrap Combo,199,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Wraps & Rolls,Reshmi Chicken Kebab Wrap Combo,199,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Brownies & Lava Cakes,Red Velvet Lava Cake (Box of 2),199,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Wraps & Rolls,Chicken Bhuna Wrap Combo,199,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Wraps & Rolls,Reshmi Chicken Kebab Wrap Combo,199,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Pastries & Cheesecakes,New York Cheesecake,209,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Pastries & Cheesecakes,New York Cheesecake,209,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Pastries & Cheesecakes,New York Cheesecake,209,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Whats New,Mocha Jar (Serves 2),249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Whats New,Death by Chocolate Jar (Serves 2),249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Whats New,Chocolicious Jar Combo (Serves 2),249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Bestseller Combos,Mocha Jar + Hazelnut Brownie Combo,249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Bestseller Combos,Death by Chocolate Jar + Hazelnut Brownie Combo,249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Wraps & Rolls,Masala Chicken Tikka Wrap Cheesecake Combo,249,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Wraps & Rolls,Veg Falafel Wrap Cheesecake Combo,249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Whats New,Mocha Jar (Serves 2),249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Bestseller Combos,Mocha Jar + Hazelnut Brownie Combo,249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Wraps & Rolls,Masala Chicken Tikka Wrap Cheesecake Combo,249,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Wraps & Rolls,Veg Falafel Wrap Cheesecake Combo,249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Whats New,Mocha Jar (Serves 2),249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Whats New,Death by Chocolate Jar (Serves 2),249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Whats New,Chocolicious Jar Combo (Serves 2),249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Bestseller Combos,Mocha Jar + Hazelnut Brownie Combo,249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Bestseller Combos,Death by Chocolate Jar + Hazelnut Brownie Combo,249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Wraps & Rolls,Masala Chicken Tikka Wrap Cheesecake Combo,249,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Wraps & Rolls,Veg Falafel Wrap Cheesecake Combo,249,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Continental & Desserts,Corn & Pepper Lasagne Combo,269,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Continental & Desserts,Amritsari Paneer Tikka Lasagne Combo,269,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Continental & Desserts,Chicken Kheema Lasagne Combo,269,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Continental & Desserts,Corn & Pepper Lasagne Combo,269,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Continental & Desserts,Amritsari Paneer Tikka Lasagne Combo,269,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Continental & Desserts,Chicken Kheema Lasagne Combo,269,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Continental & Desserts,Corn & Pepper Lasagne Combo,269,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Continental & Desserts,Amritsari Paneer Tikka Lasagne Combo,269,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Continental & Desserts,Chicken Kheema Lasagne Combo,269,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Pastries & Cheesecakes,Mango Cheesecake (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Pastries & Cheesecakes,Chocolate Truffle Pastry (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Pastries & Cheesecakes,Triple Chocolate Mousse Pastry (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Pastries & Cheesecakes,Salted Caramel Pastry (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Pastries & Cheesecakes,Red Velvet Pastry & Chocolate Truffle Pastry (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Pastries & Cheesecakes,Mango Cheesecake & Choco Truffle Pastry Combo (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Midnight Cravings,Midnight Craving (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Midnight Cravings,Chocolaty Midnight (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Midnight Cravings,Midnight Indulgence (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Midnight Cravings,Midnight Binge (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Midnight Cravings,The Night Starter (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Pastries & Cheesecakes,Mango Cheesecake (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Pastries & Cheesecakes,Chocolate Truffle Pastry (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Pastries & Cheesecakes,Triple Chocolate Mousse Pastry (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Pastries & Cheesecakes,Blueberry pastry (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Pastries & Cheesecakes,Mango Cheesecake & Choco Truffle Pastry Combo (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Midnight Cravings,Chocolaty Midnight (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, SHOP NO 2, HOTEL SHAHI PALACE ,VASTRAPUR LAKE, AHMEDABAD, GUJARAT",4.3,450,"Ice Cream,Bakery",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-hotel-shahi-palace-vastrapur-ahmedabad-263,Midnight Cravings,Midnight Indulgence (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Pastries & Cheesecakes,Mango Cheesecake (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Pastries & Cheesecakes,Triple Chocolate Mousse Pastry (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Midnight Cravings,Midnight Craving (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Midnight Cravings,Midnight Indulgence (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, GF 01, ANIMESH COMPLEX, PANCHVATI ELLIS BRIDGE, NEAR CHANDRA COLONY, AHMEDABAD, GUJARAT",4.1,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-panchvati-ellis-bridge-ellisbridge-ahmedabad-263,Midnight Cravings,Midnight Binge (Box of 2),289,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Bestseller Combos,Choco-Truffle Pastry & RV Pastry (Box of 2),299,Veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Recommended,Chocolate Truffle Pastry & New York Cheesecake (Box of 2),309,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Bestseller Combos,Choco-Truffle Pastry & NY Cheesecake (Box of 2),309,Non-veg
263,Sweet Truth - Cake and Desserts,Ahmedabad,"Sweet Truth - Cake and Desserts, Block C Ground Floor Shop no 1 & 2 Ugti dham, Sola Gujrat Ahmedabad 380060",4.2,450,"Bakery,Desserts",https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-shop-no-1-and-2-ugti-dham-block-c-sola-ahmedabad-263,Pastries & Cheesecakes,Chocolate Truffle Pastry & New York Cheesecake (Box of 2),309,Non-veg
